organization_group_id,organization_group_name,petitioner_company_id,petitioner_company_name,petitioner_company_of_primary_beneficiary,beneficiary_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_record_retired_date,beneficiary_last_name,beneficiary_first_name,beneficiary_full_name,primary_beneficiary_id,primary_beneficiary_last_name,primary_beneficiary_first_name,relation,gender,date_of_birth,country_of_birth,country_of_citizenship,alien_number,date_of_last_entry_into_the_us,i94_number,i94_status,i94_valid_from,i94_exp_date,current_status,current_status_exp_date,i797_valid_from,i797_exp_date,final_niv_hl_status_valid_from,final_niv_maxout_date,i129s_exp_date,ped_petition_end_date,ead_type,ead_exp_date,ap_exp_date,ds2019_valid_from,ds2019_exp_date,re_entry_permit_exp_date,green_card_exp_date,passport_number,passport_issuing_country,passport_valid_from,passport_exp_date,visa_type,visa_issue_date,visa_exp_date,visa_priority_green_card_method,primary_visa_priority_date,primary_visa_priority_category,primary_visa_country_of_chargeability,visa_priority_note,track_filed,green_card_method,employee_id,work_email_id,current_employer,management_info_employee_id,management_info_department,management_info_dept_group,management_info_dept_number,business_unit_code,hr_info_client_billing_code,job_title,job_location_street,job_location_city,job_location_state,hire_date,management_info_manager,management_info_manager_email,management_info_second_level_manager,management_info_second_level_manager_email,management_info_partner_name,management_info_partner_email,management_info_cost_center,management_info_cost_center_number,management_info_client_billing_code,management_info_business_unit_code,management_info_job_title,management_info_job_status,management_info_job_code,management_info_job_start_date,management_info_job_end_date,management_info_work_address,management_info_job_location_city,management_info_job_location_state
,,625365123,"Charter Communications, Inc.",,627113570,Primary,12/18/2019,Active,0100-01-01,LN 100,FN 100,"LN 100, FN 100",,,,,M,4/10/1986,INDIA,INDIA,123456789,7/5/2015,66366708030,H-1B,7/5/2015,1/22/2023,H-1B,1/12/2023,0100-01-01,1/12/2023,4/14/2007,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,10/11/2018,10/10/2028,,6/4/2015,12/29/2016,AOS,1/18/2011,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.13.21 KAP],0,AOS,6121935,test2@email,"Charter Communications, Inc.",6121935,Charter,IT,,Product & Technology,,,,,,2/24/2020,L1Manager 100,,L2Manager 100,,HRBP 100,,,,,Product & Technology,,,,2/24/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627121834,Primary,1/10/2020,Active,0100-01-01,LN 101,FN 101,"LN 101, FN 101",,,,,M,4/11/1986,INDIA,INDIA,123456789,6/19/2019,065554161A2,H-1B,6/19/2019,2/9/2023,H-1B,2/9/2023,0100-01-01,2/9/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,N/A,United States of America,0100-01-01,0100-01-01,,8/3/2018,9/30/2020,AOS,5/30/2013,Emp: 2nd,INDIA,I-140 Petition w/ prior employer,0,AOS,6125349,test1@email.com,"Charter Communications, Inc.",6125349,Charter,Engineering,,Product & Technology,,,"Greenwood Village, CO",,,3/9/2020,L1Manager 101,Robert.R.Kingsley@charter.com,L2Manager 101,,HRBP 101,,,,,Product & Technology,,,,3/9/2020,0100-01-01,"Greenwood Village, CO",,
,,625365123,"Charter Communications, Inc.",,627124019,Primary,1/15/2020,Active,0100-01-01,LN 102,FN 102,"LN 102, FN 102",,,,,M,4/12/1986,INDIA,INDIA,123456789,10/3/2016,19439424740,H-1B,10/3/2016,2/2/2023,H-1B,2/2/2023,0100-01-01,2/2/2023,2/23/2015,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,4/25/2018,4/24/2028,,10/20/2014,8/13/2017,AOS,7/15/2019,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.13.21 KAP],0,AOS,6126861,test2@email,"Charter Communications, Inc.",6126861,Charter,,,Customer Operations,,,,,,3/16/2020,L1Manager 102,,L2Manager 102,,HRBP 102,,,,,Customer Operations,,,,3/16/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627125002,Primary,1/17/2020,Active,0100-01-01,LN 103,FN 103,"LN 103, FN 103",,,,,M,4/13/1986,INDIA,INDIA,,11/5/2013,495944350A2,H-1B,11/5/2013,2/26/2023,H-1B,2/26/2023,0100-01-01,2/16/2023,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,N/A,United States of America,0100-01-01,0100-01-01,,1/4/2019,9/17/2021,AOS,0100-01-01,,INDIA,,1,AOS,,test1@email.com,"Charter Communications, Inc.",,Charter,Video,,Network Operations,,,,,,3/16/2020,L1Manager 103,,L2Manager 103,,HRBP 103,,,,,Network Operations,,,,3/16/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627126508,Primary,1/21/2020,Active,0100-01-01,LN 104,FN 104,"LN 104, FN 104",,,,,M,4/14/1986,India,INDIA,,12/22/2019,401095283A2,H-1B,12/22/2019,2/11/2023,H-1B,2/11/2023,0100-01-01,2/11/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,6/1/2016,5/31/2026,,11/8/2019,11/30/2020,AOS,10/3/2017,Emp: 3rd,India,I-140 w/prior ER; PERM in process [10.6.21 KAP],0,AOS,6125223,test2@email,"Charter Communications, Inc.",6125223,Charter,Engineering,,Product & Technology,,,,,,0100-01-01,L1Manager 104,,L2Manager 104,,HRBP 104,,,,,Product & Technology,,,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627127686,Primary,1/23/2020,Active,0100-01-01,LN 105,FN 105,"LN 105, FN 105",,,,,F,4/15/1986,INDIA,INDIA,,6/2/2019,035765034A2,H4,6/2/2019,3/11/2022,H-1B,9/30/2024,0100-01-01,3/11/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,3/11/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,8/7/2016,7/7/2026,,10/16/2017,3/26/2020,AOS,0100-01-01,,INDIA,,1,AOS,6040601,test1@email.com,"Charter Communications, Inc.",6040601,Charter,IT,,Corporate,,,,,,11/20/2017,L1Manager 105,,L2Manager 105,,HRBP 105,,,,,Corporate,,Possible FY 2023?,,11/20/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627131299,Primary,1/28/2020,Active,0100-01-01,LN 106,FN 106,"LN 106, FN 106",,,,,M,4/16/1986,INDIA,INDIA,123456789,12/6/2013,13109350030,H-1B,12/6/2013,2/24/2023,H-1B,2/24/2023,0100-01-01,2/24/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Not Applicable,United States of America,0100-01-01,0100-01-01,,11/21/2007,9/25/2010,AOS,1/18/2013,Fam: 3rd,INDIA,I-140 w/prior ER; PERM in process [10.13.21 KAP],0,AOS,6125519,test2@email,"Charter Communications, Inc.",6125519,Charter,IT,,Product & Technology,,,"Charlotte, NC",,,3/16/2020,L1Manager 106,,L2Manager 106,,HRBP 106,,,,,Product & Technology,,,,3/16/2020,0100-01-01,"Charlotte, NC",,
,,625365123,"Charter Communications, Inc.",,627131300,Primary,1/28/2020,Active,0100-01-01,LN 107,FN 107,"LN 107, FN 107",,,,,M,4/17/1986,INDIA,INDIA,,1/7/2020,430092960A2,H-1B,1/7/2020,2/16/2023,H-1B,2/16/2023,0100-01-01,2/16/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,7/11/2016,7/10/2016,,10/2/2019,9/29/2021,AOS,6/24/2014,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.19.21 KAP],0,AOS,6127343,test1@email.com,"Charter Communications, Inc.",6127343,Charter,IT,,Product & Technology,,,,,,4/6/2020,L1Manager 107,,L2Manager 107,,HRBP 107,,,,,Product & Technology,,,,4/6/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627131301,Primary,1/28/2020,Active,0100-01-01,LN 108,FN 108,"LN 108, FN 108",,,,,M,4/18/1986,INDIA,INDIA,123456789,1/11/2019,67796477056,H-1B,1/11/2019,2/16/2023,H-1B,2/16/2023,0100-01-01,2/16/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,4/9/2012,4/8/2022,,12/26/2018,1/29/2021,AOS,5/24/2016,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.8.21 KAP],0,AOS,6125520,test2@email,"Charter Communications, Inc.",6125520,Charter,IT,,Product & Technology,,,,,,3/16/2020,L1Manager 108,,L2Manager 108,,HRBP 108,,,,,Product & Technology,,,,3/16/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627133332,Primary,1/29/2020,Active,0100-01-01,LN 109,FN 109,"LN 109, FN 109",,,,,M,4/19/1986,INDIA,INDIA,,11/23/2019,351420420A2,H-1B,11/23/2019,7/30/2022,H-1B,7/30/2023,0100-01-01,7/30/2023,0100-01-01,8/18/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,10/8/2015,10/7/2025,,7/19/2019,7/15/2024,AOS,0100-01-01,,INDIA,,1,AOS,6144001,test1@email.com,"Charter Communications, Inc.",6144001,Charter,Business Intelligence,,Corporate,,,,,,10/1/2020,L1Manager 109,,L2Manager 109,,HRBP 109,,,,,Corporate,,,,10/1/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627134497,Primary,1/31/2020,Active,0100-01-01,LN 110,FN 110,"LN 110, FN 110",,,,,M,4/20/1986,INDIA,INDIA,123456789,2/28/2015,54370041030,H-1B,2/28/2015,2/26/2023,H-1B,2/16/2023,0100-01-01,2/16/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,11/28/2014,11/27/2024,,1/27/2015,2/2/2017,AOS,4/13/2015,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.8.21 KAP],0,AOS,6124720,test2@email,"Charter Communications, Inc.",6124720,Charter,Engineering,,Product & Technology,,,,,,3/9/2020,L1Manager 110,,L2Manager 110,,HRBP 110,,,,,Product & Technology,,,,3/9/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627134498,Primary,1/31/2020,Active,0100-01-01,LN 111,FN 111,"LN 111, FN 111",,,,,M,4/21/1986,INDIA,INDIA,123456789,3/17/2018,91447931885,H-1B,3/17/2018,2/16/2023,H-1B,2/16/2023,0100-01-01,2/16/2023,0100-01-01,3/16/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,United States of America,0100-01-01,0100-01-01,,12/16/2021,2/16/2023,AOS,7/16/2019,Emp: 2nd,INDIA,,0,AOS,6127018,test1@email.com,"Charter Communications, Inc.",6127018,Charter,,,Customer Operations,,,"14000 Riverport Drive, Maryland Heights, MO 63043",Maryland Heights,MO,4/27/2020,L1Manager 111,,L2Manager 111,,HRBP 111,,,,,Customer Operations,,,,4/27/2020,0100-01-01,"14000 Riverport Drive, Maryland Heights, MO 63043",Maryland Heights,MO
,,625365123,"Charter Communications, Inc.",,627149430,Primary,2/11/2020,Active,0100-01-01,LN 112,FN 112,"LN 112, FN 112",,,,,M,4/22/1986,INDIA,INDIA,123456789,10/21/2019,296598538A2,H-1B,10/21/2019,2/23/2023,H-1B,2/23/2023,0100-01-01,2/23/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,8/19/2014,8/18/2024,,5/3/2018,4/14/2020,AOS,8/1/2019,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.8.21 KAP],0,AOS,6127599,test2@email,"Charter Communications, Inc.",6127599,Charter,Engineering,,Product & Technology,,,,,,3/30/2020,L1Manager 112,,L2Manager 112,,HRBP 112,,,,,Product & Technology,,,,3/30/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627152454,Primary,2/18/2020,Active,0100-01-01,LN 113,FN 113,"LN 113, FN 113",,,,,M,4/23/1986,India,INDIA,123456789,4/28/2012,88516416156,H-1B,4/28/2012,3/16/2023,H-1B,3/16/2023,0100-01-01,3/16/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,4/15/2019,4/14/2029,,8/20/2018,6/5/2019,AOS,9/13/2017,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.8.21 KAP],0,AOS,6130331,test1@email.com,"Charter Communications, Inc.",6130331,Charter,Business Intelligence,,Corporate,,,"Charlotte, NC",,,9/28/2020,L1Manager 113,Ryan.Boone@charter.com,L2Manager 113,,HRBP 113,,,,,Corporate,,,,9/28/2020,0100-01-01,"Charlotte, NC",,
,,625365123,"Charter Communications, Inc.",,627153283,Primary,2/19/2020,Active,0100-01-01,LN 114,FN 114,"LN 114, FN 114",,,,,M,4/24/1986,INDIA,INDIA,,2/21/2021,575866080A2,H-1B,2/21/2021,3/17/2023,H-1B,3/17/2023,0100-01-01,3/17/2023,0100-01-01,9/30/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,12/30/2014,12/29/2024,,1/25/2021,3/17/2023,AOS,0100-01-01,,INDIA,,1,AOS,6128870,test2@email,"Charter Communications, Inc.",6128870,Charter,IT,,Product & Technology,,,"Maryland Heights, MO",,,3/23/2020,L1Manager 114,Michael.Yirenkyi@charter.com,L2Manager 114,,HRBP 114,,,,,Product & Technology,,,,3/23/2020,0100-01-01,"Maryland Heights, MO",,
,,625365123,"Charter Communications, Inc.",,627153306,Primary,2/19/2020,Active,0100-01-01,LN 115,FN 115,"LN 115, FN 115",,,,,M,4/25/1986,INDIA,INDIA,,12/28/2020,564463772A2,H-1B,12/28/2020,9/25/2022,H-1B,9/25/2022,0100-01-01,3/10/2023,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,9/26/2012,9/25/2022,H-1B,6/4/2019,9/15/2021,AOS,0100-01-01,,INDIA,,1,AOS,6128952,test1@email.com,"Charter Communications, Inc.",6128952,Charter,Business Intelligence,,Corporate,,,,,,6/8/2020,L1Manager 115,,L2Manager 115,,HRBP 115,,,,,Corporate,,,,6/8/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627154590,Primary,2/20/2020,Active,0100-01-01,LN 116,FN 116,"LN 116, FN 116",,,,,M,4/26/1986,INDIA,INDIA,,6/20/2020,534883920A2,H-1B,6/20/2020,3/26/2023,H-1B,3/26/2023,0100-01-01,3/26/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,United States of America,0100-01-01,0100-01-01,,7/18/2019,8/15/2021,AOS,7/17/2017,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.13.21 KAP],0,AOS,6130172,test2@email,"Charter Communications, Inc.",6130172,Charter,IT,,Product & Technology,,,"Maryland Heights, MO",,,9/28/2020,L1Manager 116,,L2Manager 116,,HRBP 116,,,,,Product & Technology,,,,9/28/2020,0100-01-01,"Maryland Heights, MO",,
,,625365123,"Charter Communications, Inc.",,627154591,Primary,2/20/2020,Active,0100-01-01,LN 117,FN 117,"LN 117, FN 117",,,,,M,4/27/1986,India,INDIA,123456789,3/1/2020,513372779A2,H-1B,3/1/2020,3/8/2023,H-1B,3/8/2023,0100-01-01,3/8/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,5/13/2019,5/12/2029,,2/12/2020,12/31/2020,AOS,9/25/2018,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.19.21 KAP],0,AOS,6129528,test1@email.com,"Charter Communications, Inc.",6129528,Charter,Business Intelligence,,Corporate,,,,,,4/13/2020,L1Manager 117,,L2Manager 117,,HRBP 117,,,,,Corporate,,,,4/13/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627155046,Primary,2/21/2020,Active,0100-01-01,LN 118,FN 118,"LN 118, FN 118",,,,,F,4/28/1986,INDIA,INDIA,123456789,8/14/2012,40281661027,H-1B,8/14/2012,3/12/2023,H-1B,3/12/2023,0100-01-01,3/12/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,6/6/2012,6/5/2022,,,,AOS,6/4/2019,Emp: 2nd,INDIA,I-140 w/prior ER [10.14.21 KAP],0,AOS,6128765,test2@email,"Charter Communications, Inc.",6128765,Charter,IT,,Product & Technology,,,"13736 Riverport Drive, Maryland Heights, MO 63043",Maryland Heights,MO,8/3/2020,L1Manager 118,,L2Manager 118,,HRBP 118,,,,,Product & Technology,,,,8/3/2020,0100-01-01,"13736 Riverport Drive, Maryland Heights, MO 63043",Maryland Heights,MO
,,625365123,"Charter Communications, Inc.",,627155398,Primary,2/22/2020,Active,0100-01-01,LN 119,FN 119,"LN 119, FN 119",,,,,M,4/29/1986,INDIA,INDIA,,11/2/2019,315846594A2,H-1B,11/2/2019,3/29/2023,H-1B,3/29/2023,0100-01-01,3/29/2023,0100-01-01,4/4/4000,3/29/2023,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,5/10/2018,5/9/2028,,1/17/2019,2/16/2021,AOS,10/29/2016,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.8.21 KAP],0,AOS,6129185,test1@email.com,"Charter Communications, Inc.",6129185,Charter,IT,,Product & Technology,,,"Maryland Heights, MO",,,5/18/2020,L1Manager 119,,L2Manager 119,,HRBP 119,,,,,Product & Technology,,,,5/18/2020,0100-01-01,"Maryland Heights, MO",,
,,625365123,"Charter Communications, Inc.",,627156962,Primary,2/25/2020,Active,0100-01-01,LN 120,FN 120,"LN 120, FN 120",,,,,M,4/30/1986,INDIA,INDIA,,1/20/2020,059197656A2,H-1B,1/20/2020,3/15/2023,H-1B,3/15/2023,0100-01-01,3/15/2023,4/23/2017,4/22/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,0100-01-01,0100-01-01,,5/23/2019,12/12/2020,AOS,0100-01-01,,INDIA,,1,AOS,6129595,test2@email,"Charter Communications, Inc.",6129595,Charter,IT,,Product & Technology,,,,,,5/19/2020,L1Manager 120,,L2Manager 120,,HRBP 120,,,,,Product & Technology,,,,5/19/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627159407,Primary,2/28/2020,Active,0100-01-01,LN 121,FN 121,"LN 121, FN 121",,,,,M,5/1/1986,VIETNAM,VIETNAM,,8/7/2018,40849017056,H-1B,8/7/2018,8/31/2023,H-1B,8/31/2023,0100-01-01,8/31/2023,0100-01-01,9/30/2026,0100-01-01,0100-01-01,OPT,4/5/2021,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,VIETNAM,11/2/2012,11/2/2022,,3/16/2018,3/12/2019,AOS,0100-01-01,,VIETNAM,,1,AOS,6131685,test1@email.com,"Charter Communications, Inc.",6131685,Charter,IT,,Product & Technology,,,,,,4/13/2020,L1Manager 121,,L2Manager 121,,HRBP 121,,,,,Product & Technology,,FY 2021,,4/13/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627163382,Primary,3/5/2020,Active,0100-01-01,LN 122,FN 122,"LN 122, FN 122",,,,,M,5/2/1986,INDIA,INDIA,,10/2/2016,19361692240,H-1B,10/2/2016,10/1/2022,H-1B,10/1/2022,0100-01-01,10/1/2022,0100-01-01,10/1/2022,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,11/1/2018,10/31/2028,,9/6/2016,9/1/2021,AOS,0100-01-01,,INDIA,,1,AOS,6147793,test2@email,"Charter Communications, Inc.",6147793,Charter,,,Customer Operations,,,,,,10/5/2020,L1Manager 122,,L2Manager 122,,HRBP 122,,,,,Customer Operations,,FY 2021,,10/5/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627164082,Primary,3/7/2020,Active,0100-01-01,LN 123,FN 123,"LN 123, FN 123",,,,,F,5/3/1986,India,INDIA,,2/16/2019,73790152456,H-1B,2/16/2019,10/12/2022,H-1B,10/12/2022,0100-01-01,10/12/2022,0100-01-01,10/12/2022,0100-01-01,0100-01-01,,8/3/2020,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,11/27/2013,11/26/2023,,9/18/2018,8/3/2020,AOS,0100-01-01,,India,,1,AOS,6060762,test1@email.com,"Charter Communications, Inc.",6060762,Charter,IT,,Product & Technology,,,,,,5/21/2018,L1Manager 123,,L2Manager 123,,HRBP 123,,,,,Product & Technology,,,,5/21/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627166717,Primary,3/12/2020,Active,0100-01-01,LN 124,FN 124,"LN 124, FN 124",,,,,F,5/4/1986,INDIA,INDIA,,3/30/2016,444356074A2,H-1B,3/30/2016,8/31/2022,H-1B,8/21/2022,0100-01-01,8/21/2022,0100-01-01,8/21/2022,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,12/1/2021,11/30/2031,,1/3/2020,12/31/2022,AOS,0100-01-01,,INDIA,,1,AOS,6131136,test2@email,"Charter Communications, Inc.",6131136,Charter,Business Intelligence,,Corporate,,,,,,9/30/2020,L1Manager 124,,L2Manager 124,,HRBP 124,,,,,Corporate,,,,9/30/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627170213,Primary,3/18/2020,Active,0100-01-01,LN 125,FN 125,"LN 125, FN 125",,,,,M,5/5/1986,INDIA,INDIA,,1/4/2021,566182605A1,H-1B,1/4/2021,9/28/2022,H-1B,9/28/2022,0100-01-01,9/28/2022,0100-01-01,9/28/2022,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01, ,United States of America,0100-01-01,0100-01-01,,5/16/2019,9/15/2020,AOS,0100-01-01,,INDIA,,1,AOS,6131499,test1@email.com,"Charter Communications, Inc.",6131499,Charter,,,Customer Operations,,,,,,5/22/2020,L1Manager 125,,L2Manager 125,,HRBP 125,,,,,Customer Operations,,,,5/22/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627170216,Primary,3/18/2020,Active,0100-01-01,LN 126,FN 126,"LN 126, FN 126",,,,,M,5/6/1986,INDIA,India,,6/11/2015,64017924830,,6/11/2015,4/19/2023,H-1B,4/19/2023,0100-01-01,4/19/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,N/A,United States of America,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,AOS,6/16/2016,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.6.21 KAP],0,AOS,6130668,test2@email,"Charter Communications, Inc.",6130668,Charter,APO,,Network Operations,,,"Greenwood Village, CO",,,6/1/2020,L1Manager 126,tiffany.mandich@charter.com,L2Manager 126,,HRBP 126,,,,,Network Operations,,,,6/1/2020,0100-01-01,"Greenwood Village, CO",,
,,625365123,"Charter Communications, Inc.",,627170220,Primary,3/18/2020,Active,0100-01-01,LN 127,FN 127,"LN 127, FN 127",,,,,F,5/7/1986,INDIA,INDIA,,12/14/2019,384282746A2,H-4,12/14/2019,1/9/2023,H-4,1/9/2023,0100-01-01,1/9/2023,0100-01-01,1/9/2023,0100-01-01,0100-01-01,Based on H-4,1/9/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,United States of America,0100-01-01,0100-01-01,H-1B,9/4/2019,8/28/2021,AOS,0100-01-01,,India,,1,AOS,6134615,test1@email.com,"Charter Communications, Inc.",6134615,Charter,Business Intelligence,,Corporate,,,"Charlotte, NC",,,5/28/2020,L1Manager 127,Holly.Honeycutt@charter.com,L2Manager 127,,HRBP 127,,,,,Corporate,,,,5/28/2020,0100-01-01,"Charlotte, NC",,
,,625365123,"Charter Communications, Inc.",,627171713,Primary,3/23/2020,Active,0100-01-01,LN 128,FN 128,"LN 128, FN 128",,,,,M,5/8/1986,INDIA,INDIA,123456789,12/8/2019,374058960 A2,H1B,7/21/2016,8/6/2024,H-1B,7/27/2024,0100-01-01,7/27/2021,0100-01-01,4/4/4000,7/27/2024,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,United States of America,0100-01-01,0100-01-01,,11/21/2019,7/27/2021,AOS,7/28/2020,Emp: 2nd,INDIA,I-140 Approved with Prior Employer (12/16/2021 AMF),0,AOS,NEED,test2@email,"Charter Communications, Inc.",NEED,Charter,IT,,Product & Technology,,,,,,0100-01-01,L1Manager 128,,L2Manager 128,,HRBP 128,,,,,Product & Technology,,,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.","Charter Communications, Inc.",627495197,Dependent,12/16/2021,Active,0100-01-01,LN 129,FN 129,"LN 129, FN 129",627171713,LN 128,FN 128,Spouse,F,5/9/1986,INDIA,INDIA,,12/8/2019,374060666A2,H-4,12/8/2019,7/27/2024,H-4,7/27/2024,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,0100-01-01,,11/21/2019,7/27/2022,AOS,0100-01-01,,INDIA,,1,AOS,,test1@email.com,"Charter Communications, Inc.",,,,,,,,,,,0100-01-01,L1Manager 129,,L2Manager 129,,HRBP 129,,,,,,,,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627173056,Primary,3/26/2020,Active,0100-01-01,LN 130,FN 130,"LN 130, FN 130",,,,,M,5/10/1986,INDIA,INDIA,,7/15/2016,1949012185,H-1B,7/15/2016,4/16/2023,H-1B,4/16/2023,0100-01-01,4/16/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,1/19/2017,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.8.21 KAP],0,AOS,6133443,test2@email,"Charter Communications, Inc.",6133443,Charter,,,Customer Operations,,,,,,7/6/2020,L1Manager 130,,L2Manager 130,,HRBP 130,,,,,Customer Operations,,,,7/6/2020,0100-01-01,,,
